Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Improvement,,THRIFT-1304,12520592,," TNonblockingServer: pass in the connection context to
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,29/Aug/11 15:30,29/Aug/11 19:16,
Improvement,,THRIFT-1301,12520584,," thrift: consolidate common code in TNonblockingServer
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,29/Aug/11 15:16,29/Aug/11 18:22,
Bug,,THRIFT-1303,12520590,,Twisted tutorial client does not include correct generated path,jfarrell,jfarrell,Minor,Closed,Fixed,29/Aug/11 15:26,29/Aug/11 15:43,
Bug,,THRIFT-568,12433717,,Thrift build on Ubuntu uses site-packages not dist-packages,jfarrell,lancerx,Minor,Closed,Fixed,21/Aug/09 19:02,29/Aug/11 00:13,
Dependency upgrade,,THRIFT-1257,12517885,,thrift's dependency scope on javax.servlet:servlet-api should be 'provided' ,jfarrell,shashwat,Minor,Closed,Fixed,04/Aug/11 05:49,28/Aug/11 18:46,
Improvement,,THRIFT-1294,12520127,," thrift: fix log message typos in TSimpleServer
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,25/Aug/11 16:50,25/Aug/11 18:12,
Improvement,,THRIFT-1290,12519993,," thrift: TNonblockingServer: clean up state in the
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,24/Aug/11 16:52,25/Aug/11 17:47,
Improvement,,THRIFT-1292,12520124,," thrift: silence log spew from TThreadedServer
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,25/Aug/11 16:47,25/Aug/11 17:47,
Improvement,,THRIFT-1293,12520126,," thrift: improve handling of exceptions thrown by
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,25/Aug/11 16:48,25/Aug/11 17:47,
Improvement,,THRIFT-1289,12519992,," thrift: implement TNonblockingServer::stop()
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,24/Aug/11 16:49,24/Aug/11 21:45,
Improvement,,THRIFT-1288,12519991,," Allow typedefed exceptions in throws clauses
",dreiss,davejwatson@fb,Minor,Closed,Fixed,24/Aug/11 16:47,24/Aug/11 21:19,
Improvement,,THRIFT-1287,12519990,," thrift: start refactoring some of the C++ processor
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,24/Aug/11 16:45,24/Aug/11 20:17,
Improvement,,THRIFT-1281,12519706,, add @generated to the docblock,bill@facebook.com,davejwatson@fb,Minor,Closed,Fixed,22/Aug/11 16:29,24/Aug/11 00:42,
Improvement,,THRIFT-1280,12519705,," Thrift: Improve Monitor exception-free interfaces
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,22/Aug/11 16:27,24/Aug/11 00:42,
Improvement,Patch Available,THRIFT-1283,12519839,, thrift: wrap t_cpp_generator::generate_process_function() to 80,davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,23/Aug/11 16:04,23/Aug/11 23:43,
Improvement,,THRIFT-1284,12519840,," thrift: fix processor inheritance
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,23/Aug/11 16:07,23/Aug/11 23:43,
Improvement,,THRIFT-1274,12519217,," thrift: fail compilation if an unexpected token is
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,18/Aug/11 00:42,22/Aug/11 22:22,
Bug,Patch Available,THRIFT-1254,12516885,,Code can't be compiled against a regular JRE: Object.clone() override has a different return type,bryanduxbury,rbartement,Minor,Closed,Fixed,02/Aug/11 08:36,22/Aug/11 17:12,
Improvement,,THRIFT-1271,12519209,," thrift: fix missing namespace in generated local
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,17/Aug/11 23:41,19/Aug/11 18:43,
Improvement,,THRIFT-1275,12519218,," thrift: always prefix namespaces with "" ::""
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,18/Aug/11 00:47,19/Aug/11 18:43,
Improvement,,THRIFT-1270,12519178,," thrift: add --allow-neg-keys argument to allow
",davejwatson@fb,davejwatson@fb,Minor,Closed,Fixed,17/Aug/11 19:59,17/Aug/11 23:46,
Bug,,THRIFT-690,12446600,,Update TApplicationException codes,roger,dreiss,Minor,Closed,Fixed,25/Jan/10 20:46,10/Aug/11 18:27,
Task,,THRIFT-892,12473258,,Refactor erlang build system with rebar,djnym,djnym,Minor,Closed,Fixed,03/Sep/10 17:14,10/Aug/11 18:27,
Bug,Patch Available,THRIFT-1244,12515534,,using 'using' to disambiguate between functions in different bases does not conform to C++ standard and will not compile on certain compilers,fanatoly,fanatoly,Minor,Closed,Fixed,27/Jul/11 14:15,10/Aug/11 18:27,
Improvement,Patch Available,THRIFT-418,12421814,,Don't do runtime sorting of struct fields,ilyam,bryanduxbury,Minor,Closed,Fixed,01/Apr/09 20:39,10/Aug/11 18:27,
Bug,,THRIFT-1215,12511258,,Undefined property Thirft in lib/js/thrift.js,roger,davidmiller,Minor,Closed,Fixed,22/Jun/11 16:36,10/Aug/11 18:27,
Dependency upgrade,Patch Available,THRIFT-1177,12507959,,Update thrift to reflect changes in Go's networking libraries,pomack,pomack,Minor,Closed,Fixed,21/May/11 05:04,13/Jul/11 18:17,
New Feature,,THRIFT-947,12476700,,Provide a helper method to determine the TProtocol used to serialize some data.,herberts,herberts,Minor,Closed,Fixed,06/Oct/10 19:30,11/Jul/11 20:35,
Improvement,Patch Available,THRIFT-1231,12512909,,Remove bogus include,diwaker,diwaker,Minor,Closed,Fixed,05/Jul/11 23:39,08/Jul/11 20:05,
Bug,Patch Available,THRIFT-1220,12511669,,TProcessor::process never returns false,diwaker,diwaker,Minor,Closed,Fixed,27/Jun/11 18:00,27/Jun/11 21:04,
Improvement,Patch Available,THRIFT-1216,12511357,,build Java Library behind a proxy,roger,roger,Minor,Closed,Fixed,23/Jun/11 13:13,23/Jun/11 23:02,
Bug,,THRIFT-639,12442174,,"Timeouts Interrupting Read Can Leave Data in Read Queue, Corrupting Later Reads",,eleather,Minor,Closed,Won't Fix,02/Dec/09 02:43,10/Jun/11 00:31,
Bug,Patch Available,THRIFT-1180,12508201,,AS3 compiler generates uncompilable code for binary types.,e7hz3r0,e7hz3r0,Minor,Closed,Fixed,24/May/11 14:52,09/Jun/11 22:33,
Bug,Patch Available,THRIFT-1181,12508556,,AS3 compiler generates incorrect code for setting default values in constructor,e7hz3r0,e7hz3r0,Minor,Closed,Fixed,27/May/11 14:51,09/Jun/11 22:33,
Bug,Patch Available,THRIFT-1193,12509054,,Potential infinite loop in nonblocking_server,ilyam,ilyam,Minor,Closed,Fixed,02/Jun/11 03:03,09/Jun/11 22:33,
Bug,,THRIFT-1019,12492740,,java backend should use fully qualified names for domain types,,scode,Minor,Open,,08/Dec/10 14:42,09/Jun/11 00:38,
Bug,,THRIFT-1029,12494612,,Function parameter documentation is not rendered to HTML,,dvirsky,Minor,Open,,04/Jan/11 15:45,09/Jun/11 00:37,
Bug,Patch Available,THRIFT-1187,12508776,,nonblocking_server shutdown race under Ruby 1.9,ilyam,ilyam,Minor,Closed,Fixed,31/May/11 00:55,01/Jun/11 19:09,
Bug,,THRIFT-731,12458856,,configure doesn't check for ant >= 1.7,jfarrell,henryr,Minor,Closed,Fixed,11/Mar/10 21:46,25/May/11 21:47,
Bug,,THRIFT-68,12399549,,Generated types define a hashcode method that always returns 0,,bryanduxbury,Minor,Closed,Won't Fix,03/Jul/08 16:44,19/May/11 16:38,
Improvement,,THRIFT-1118,12502445,,Incorrent comment for listen method in TServerSocket and TNonblockingServerSocket,,yaojingguo,Minor,Open,,26/Mar/11 07:00,26/Mar/11 07:00,
Bug,,THRIFT-1080,12500206,,erlang test's 'make' fails on Mac OSX,djnym,bryanduxbury,Minor,Closed,Fixed,02/Mar/11 18:30,24/Mar/11 17:17,
Bug,Patch Available,THRIFT-1106,12502030,,C++ code TAsyncProtocolProcessor.h & TAsyncBufferProcessor.h dont have virtual functions but no virtual destructor. Causes warnings on -Wall,faskiri.devel,faskiri.devel,Minor,Closed,Fixed,22/Mar/11 08:36,23/Mar/11 18:15,
Bug,,THRIFT-1050,12497006,,"Declaring an argument named ""manager"" to a service method produces code that fails compile due to name conflicts with protected ivars in TAsyncClient",bryanduxbury,tkinnis,Minor,Closed,Fixed,28/Jan/11 01:46,15/Mar/11 17:25,
Bug,Patch Available,THRIFT-1092,12501448,,generated validate() method has wrong indentation,willp,willp,Minor,Closed,Fixed,15/Mar/11 11:58,15/Mar/11 17:11,
Bug,Patch Available,THRIFT-1065,12498928,,Unexpected exceptions not proper handled on JS,henrique,henrique,Minor,Closed,Fixed,17/Feb/11 18:30,09/Mar/11 18:17,
Improvement,Patch Available,THRIFT-993,12479391,,Some improvements in C++ stubs for oneway operations,,rsalz,Minor,Closed,Fixed,08/Nov/10 16:54,09/Mar/11 18:17,
New Feature,,THRIFT-1085,12500703,,Provide higher-level timeouts,,bitbckt,Minor,Open,,08/Mar/11 00:06,08/Mar/11 00:56,
Bug,Patch Available,THRIFT-1081,12500299,,PHP tests broken and somewhat incomplete,nicktelford,nicktelford,Minor,Closed,Fixed,03/Mar/11 13:02,04/Mar/11 00:49,
Bug,Patch Available,THRIFT-1078,12500167,,ThriftTest.thrift generates invalid PHP library,nicktelford,nicktelford,Minor,Closed,Fixed,02/Mar/11 10:57,02/Mar/11 18:14,
Improvement,Patch Available,THRIFT-447,12422493,,Make an abstract base Client class so we can generate less code,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,09/Apr/09 17:38,08/Feb/11 17:26,
Improvement,,THRIFT-1048,12496832,,Thrift java library has redundant dependency on commons-lang.,,vladimir.zhilyaev,Minor,Closed,Won't Fix,26/Jan/11 15:18,27/Jan/11 09:44,
Bug,Patch Available,THRIFT-1041,12495835,,TDeserializer holds onto a reference of the array it reads after it is done deserializing,bryanduxbury,takashi.yonebayashi,Minor,Closed,Fixed,17/Jan/11 22:54,26/Jan/11 18:40,
Improvement,Patch Available,THRIFT-997,12479552,,Using valueOf for base types in getFieldValue,bryanduxbury,takashi.yonebayashi,Minor,Closed,Fixed,10/Nov/10 02:10,26/Jan/11 18:29,
New Feature,Patch Available,THRIFT-999,12479920,,Add TForkingServer,nick-jones,nick-jones,Minor,Closed,Fixed,14/Nov/10 18:07,26/Jan/11 18:26,
Bug,Patch Available,THRIFT-1015,12491825,,TUnion does not handle ByteBuffer in toString,takashi.yonebayashi,takashi.yonebayashi,Minor,Closed,Fixed,01/Dec/10 22:22,02/Dec/10 21:33,
Improvement,,THRIFT-1004,12480697,,Generated Java classes should have properly encapsulated private variables,,tomas.varaneckas,Minor,Closed,Invalid,23/Nov/10 17:15,23/Nov/10 17:53,
New Feature,,THRIFT-446,12422425,,Partial deserialization,mohammad.shahangian,bryanduxbury,Minor,Closed,Fixed,09/Apr/09 00:02,02/Nov/10 23:58,
Improvement,,THRIFT-903,12474369,,custom ThreadFactory in THsHaServer,bryanduxbury,bartex,Minor,Closed,Fixed,17/Sep/10 09:57,27/Oct/10 23:33,
Improvement,Patch Available,THRIFT-913,12474787,,Test Case for Url encoded strings + simple enhancement to lib/js/test/RunTestServer.sh,roger,roger,Minor,Closed,Fixed,22/Sep/10 05:13,15/Oct/10 13:20,
Bug,,THRIFT-954,12477254,,PHP extension not compiling under FreeBSD,,akaris,Minor,Closed,Won't Fix,13/Oct/10 16:50,13/Oct/10 17:57,
Improvement,,THRIFT-951,12477071,,Add a new isServing() method to TServer,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,11/Oct/10 21:30,12/Oct/10 22:49,
New Feature,Patch Available,THRIFT-952,12477074,,TBinarySerializer utility class for converting between byte strings and PHP objects,mcslee,mcslee,Minor,Closed,Fixed,11/Oct/10 21:36,11/Oct/10 21:46,
Improvement,Patch Available,THRIFT-946,12476676,,Augment FieldValueMetaData so it differentiates 'string' and 'binary' fields.,herberts,herberts,Minor,Closed,Fixed,06/Oct/10 14:21,06/Oct/10 20:00,
Bug,Patch Available,THRIFT-941,12475694,,Make PHP C Extension use the defined Protocol writeMessageBegin function,lenn0x,lenn0x,Minor,Closed,Fixed,02/Oct/10 22:09,06/Oct/10 00:23,
Bug,,THRIFT-790,12465394,,Generated makefiles should not be distributed in release tarballs,,dreiss,Minor,Closed,Duplicate,25/May/10 17:25,05/Oct/10 02:30,
Improvement,,THRIFT-934,12475327,,give TNonblockingServerSocket a constructor that accepts a ServerSocketChannel,,ericcj,Minor,Open,,28/Sep/10 18:04,28/Sep/10 18:04,
New Feature,Patch Available,THRIFT-666,12444289,,Allow the handler to override HTTP responses in THttpServer,dreiss,dreiss,Minor,Closed,Fixed,29/Dec/09 01:01,28/Sep/10 15:03,
Bug,Patch Available,THRIFT-798,12466470,,TNonblockingServer leaks resources when destroyed,dreiss,dreiss,Minor,Closed,Fixed,08/Jun/10 17:06,28/Sep/10 15:03,
Bug,,THRIFT-787,12465191,,Enums are not read correctly,clavoie,seliopou,Minor,Closed,Fixed,22/May/10 16:43,27/Sep/10 23:38,
Improvement,,THRIFT-881,12472905,,add csharp to the tutorial,roger,roger,Minor,Closed,Fixed,31/Aug/10 05:20,24/Sep/10 16:48,
New Feature,,THRIFT-909,12474716,,allow block argument to struct constructor,michaelstockton,michaelstockton,Minor,Closed,Fixed,21/Sep/10 16:17,21/Sep/10 16:31,
Improvement,Patch Available,THRIFT-901,12474342,,Allow the bindings to compile without -fglasgow-exts and with -Wall -Werror,clavoie,clavoie,Minor,Closed,Fixed,17/Sep/10 00:08,20/Sep/10 17:42,
New Feature,,THRIFT-323,12414317,,TJSONProtocol,roger,fhedberg,Minor,Closed,Fixed,07/Feb/09 23:52,18/Sep/10 20:52,
Bug,,THRIFT-870,12472612,,Java constants don't get Javadoc comments,bryanduxbury,jdecew,Minor,Closed,Fixed,26/Aug/10 15:41,13/Sep/10 16:29,
Bug,Patch Available,THRIFT-544,12431030,,multiple enums with the same key generate invalid code,coshx,coshx,Minor,Closed,Fixed,21/Jul/09 15:00,10/Sep/10 17:04,
Wish,,THRIFT-250,12411730,,ExecutorService as a constructor parameter for TServer ,ceaser,montrealer,Minor,Closed,Fixed,06/Jan/09 00:32,10/Sep/10 16:17,
New Feature,Patch Available,THRIFT-219,12409695,,Inject user-created templates into generated code,,fhedberg,Minor,Closed,Won't Fix,02/Dec/08 22:36,02/Sep/10 15:40,
New Feature,Patch Available,THRIFT-596,12437135,,Make Python's TBufferedTransport use a configurable input buffer,dreiss,dreiss,Minor,Closed,Fixed,02/Oct/09 17:10,02/Sep/10 15:37,
New Feature,Patch Available,THRIFT-598,12437138,,Allow Python's threading servers to use daemon threads,dreiss,dreiss,Minor,Closed,Fixed,02/Oct/09 17:13,02/Sep/10 15:13,
Improvement,Patch Available,THRIFT-673,12445454,,Generated Python code has whitespace issues,ieure,ieure,Minor,Closed,Fixed,13/Jan/10 23:59,02/Sep/10 14:21,
Improvement,Patch Available,THRIFT-696,12455435,,require statements should reference from current directory,,pingles,Minor,Closed,Won't Fix,05/Feb/10 13:56,02/Sep/10 01:01,
Bug,Patch Available,THRIFT-721,12457791,,THttpClient ignores url parameters,tkho,tkho,Minor,Closed,Fixed,01/Mar/10 22:35,02/Sep/10 01:01,
Bug,Patch Available,THRIFT-838,12470775,,Generated Cocoa classes have useless @dynamic declarations,kballard,kballard,Minor,Closed,Fixed,03/Aug/10 23:48,02/Sep/10 00:30,
Wish,,THRIFT-839,12470967,,Add datetime datatype to protocol,,ivo,Minor,Closed,Won't Fix,06/Aug/10 09:20,02/Sep/10 00:27,
Bug,Patch Available,THRIFT-840,12471009,,Perl protocol handler could be more robust against unrecognised types,conrad,conrad,Minor,Closed,Fixed,06/Aug/10 20:46,02/Sep/10 00:26,
Improvement,Patch Available,THRIFT-884,12472969,,HTML Generator: add Key attribute to the Data Types Tables,roger,roger,Minor,Closed,Fixed,31/Aug/10 20:52,02/Sep/10 00:13,
Bug,Patch Available,THRIFT-849,12471585,,HTML Generator: sorting of Services and Data Types is wrong within TOC,,roger,Minor,Closed,Won't Fix,13/Aug/10 20:05,31/Aug/10 19:45,
Bug,Patch Available,THRIFT-879,12472880,,Remove @Override from TUnion.clear,engberg,engberg,Minor,Closed,Fixed,30/Aug/10 20:03,30/Aug/10 20:29,
Improvement,Patch Available,THRIFT-529,12428985,,Change generated constructors so that application code evolves better,bryanduxbury,marz,Minor,Closed,Fixed,26/Jun/09 20:00,23/Aug/10 20:45,
Improvement,,THRIFT-41,12398553,,"Add ""strict"" checking option to generated code",,bryanduxbury,Minor,Closed,Won't Fix,19/Jun/08 00:50,21/Aug/10 16:41,
Improvement,Patch Available,THRIFT-492,12424939,,Add Timeout Argument to thrift_client:call(),,wtan,Minor,Closed,Invalid,08/May/09 15:16,20/Aug/10 18:41,
Bug,Patch Available,THRIFT-51,12398882,,Passing unknown keys to Thrift::Struct.new does not report which keys,kballard,kballard,Minor,Closed,Fixed,24/Jun/08 01:05,19/Aug/10 05:46,
Bug,Patch Available,THRIFT-57,12398958,,Generated thrift code relies on gen-rb being in $:,kballard,kballard,Minor,Closed,Fixed,25/Jun/08 00:40,19/Aug/10 05:45,
Improvement,Patch Available,THRIFT-76,12400077,,Thrift::IOStreamTransport should be usable,kballard,kballard,Minor,Closed,Fixed,11/Jul/08 00:18,19/Aug/10 05:43,
Improvement,Patch Available,THRIFT-254,12411986,,Add optional strict version support to binary protocols,michaelstockton,michaelstockton,Minor,Closed,Fixed,08/Jan/09 23:55,19/Aug/10 05:41,
Bug,Patch Available,THRIFT-462,12423213,,libthrift.jar shouldn't be installed executable,urandom,urandom,Minor,Closed,Fixed,18/Apr/09 21:17,19/Aug/10 05:38,
Improvement,Patch Available,THRIFT-657,12443801,,Throw an exception on a negative object size,dreiss,dreiss,Minor,Closed,Fixed,18/Dec/09 19:56,19/Aug/10 05:34,
Improvement,Patch Available,THRIFT-659,12443803,,Convert std::exception to PHP exceptions in the accelerator module,dreiss,dreiss,Minor,Closed,Fixed,18/Dec/09 20:00,19/Aug/10 05:33,
Improvement,Patch Available,THRIFT-660,12443804,,Use the accelerator module for server return values,dreiss,dreiss,Minor,Closed,Fixed,18/Dec/09 20:00,19/Aug/10 05:33,
Improvement,Patch Available,THRIFT-661,12443805,,Detect EOF in TIOStreamTransport,dreiss,dreiss,Minor,Closed,Fixed,18/Dec/09 20:09,19/Aug/10 05:33,
Bug,Patch Available,THRIFT-755,12461432,,PHP Extension Fails to compile [Patch],nicktelford,nicktelford,Minor,Closed,Fixed,07/Apr/10 17:42,19/Aug/10 05:21,
Improvement,,THRIFT-842,12471136,,Upgrade to current version of commons-lang (2.5 instead of 2.4) and/or change dependency in ivy.xml to not be exact,bryanduxbury,ericcj,Minor,Closed,Fixed,09/Aug/10 18:43,12/Aug/10 23:44,
Improvement,Patch Available,THRIFT-827,12470093,,OCaml generator to take default values into account ,vlm,vlm,Minor,Closed,Fixed,24/Jul/10 21:44,12/Aug/10 23:39,
Bug,,THRIFT-832,12470362,,HTML generator shows unspecified struct fields as 'required',bryanduxbury,jdecew,Minor,Closed,Fixed,28/Jul/10 17:19,12/Aug/10 17:22,
New Feature,Patch Available,THRIFT-778,12464175,,PHP socket listening server,nick-jones,juzna.cz,Minor,Closed,Fixed,10/May/10 19:48,12/Aug/10 17:01,
Bug,Patch Available,THRIFT-780,12464480,,PHP extension sometimes causes an abort with two exceptions at the same time,dreiss,dreiss,Minor,Closed,Fixed,13/May/10 22:56,12/Aug/10 15:01,
Improvement,Patch Available,THRIFT-434,12422273,,ruby compiler should warn when a reserved word is used,michaelstockton,michaelstockton,Minor,Closed,Fixed,07/Apr/09 17:23,05/Aug/10 23:30,
Improvement,,THRIFT-726,12458333,,Support fast skipping,bryanduxbury,bryanduxbury,Minor,Open,,06/Mar/10 02:10,05/Aug/10 22:41,
Bug,,THRIFT-573,12434565,,Union can desynchronize in some situations,bryanduxbury,bryanduxbury,Minor,Open,,01/Sep/09 23:06,05/Aug/10 22:41,
Bug,,THRIFT-371,12416879,,Redefining initialize in generated thrift exceptions produces a warning,,kclark,Minor,Open,,13/Mar/09 23:40,05/Aug/10 22:41,
Bug,Patch Available,THRIFT-782,12464623,,Perl code for writing containers doesn't count length of write*Begin or write*End,conrad,conrad,Minor,Closed,Fixed,16/May/10 15:30,05/Aug/10 22:31,
Improvement,Patch Available,THRIFT-811,12468085,,http_client_transport.rb: allow custom http headers,tkamenick,tkamenick,Minor,Closed,Fixed,28/Jun/10 19:51,05/Aug/10 22:13,
New Feature,Patch Available,THRIFT-751,12461036,,Add clear() method to TBase,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,02/Apr/10 17:11,05/Aug/10 20:46,
Bug,,THRIFT-133,12403725,,"'namespace ruby' should error out, or be an alias to 'namespace rb'",bryanduxbury,dsully,Minor,Closed,Fixed,04/Sep/08 22:30,04/Aug/10 18:53,
Bug,Patch Available,THRIFT-833,12470394,,build.xml in lib/java is missing a classpathref attribute for the javadoc task,bryanduxbury,zznate,Minor,Closed,Fixed,29/Jul/10 00:03,29/Jul/10 19:32,
Bug,Patch Available,THRIFT-804,12466873,,"CompareTo is broken for unions set to map, set, or list",bryanduxbury,takashi.yonebayashi,Minor,Closed,Fixed,14/Jun/10 04:33,23/Jun/10 21:18,
Bug,Patch Available,THRIFT-808,12467730,,Segfault when constant declaration references a struct field that doesn't exist,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,23/Jun/10 16:38,23/Jun/10 16:58,
Bug,,THRIFT-792,12465526,,TSocket hides underlying exceptions when open() fails ,,tholzer,Minor,Open,,27/May/10 02:45,27/May/10 03:03,
Bug,,THRIFT-793,12465527,,TSocket doesn't handle socket.gaierror on open(),,tholzer,Minor,Open,,27/May/10 02:52,27/May/10 03:00,
Bug,,THRIFT-794,12465528,,TSocket doesn't handle socket.error on recv() & send(),,tholzer,Minor,Open,,27/May/10 02:59,27/May/10 02:59,
Bug,Patch Available,THRIFT-663,12443832,,JavaBean code generator produces incorrect setter methods,bryanduxbury,engberg,Minor,Closed,Fixed,19/Dec/09 03:37,03/Apr/10 05:11,
Improvement,,THRIFT-725,12458332,,Add partialDeserialize override that takes TFieldIdEnum... instead of int... for the path,bryanduxbury,bryanduxbury,Minor,Closed,Duplicate,06/Mar/10 02:08,23/Mar/10 03:51,
Improvement,,THRIFT-80,12400148,,Improvements to TBinaryProtocol error checking and handling,,bryanduxbury,Minor,Closed,Won't Fix,12/Jul/08 01:12,09/Mar/10 05:19,
Bug,Patch Available,THRIFT-656,12443800,,TDeserializer.toString is misnamed,dreiss,dreiss,Minor,Closed,Fixed,18/Dec/09 19:56,09/Mar/10 05:15,
Bug,Patch Available,THRIFT-720,12457780,,HTTPClientTransport ignores url parameters,tkamenick,tkamenick,Minor,Closed,Fixed,01/Mar/10 20:14,02/Mar/10 18:34,
New Feature,,THRIFT-553,12431742,,thrift structs should be comparable (<=>),bryanduxbury,bryanduxbury,Minor,Closed,Fixed,29/Jul/09 21:04,18/Feb/10 23:19,
Improvement,Patch Available,THRIFT-708,12456607,,Is set checking methods,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,18/Feb/10 01:14,18/Feb/10 20:28,
Improvement,Patch Available,THRIFT-685,12446269,,Direct buffer access to improve deserialization performance,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,21/Jan/10 23:07,18/Feb/10 18:28,
Bug,,THRIFT-473,12424230,,constant structs that contain enum fields don't allow use of enums from external thrift files,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,29/Apr/09 21:58,18/Feb/10 01:46,
New Feature,,THRIFT-694,12454993,,Python Serializer/Deserializer,,marz,Minor,Closed,Duplicate,02/Feb/10 00:01,02/Feb/10 00:07,
Improvement,Patch Available,THRIFT-574,12434634,,erlang socket servers should have an option to use a framed transport,coshx,coshx,Minor,Closed,Fixed,02/Sep/09 14:32,09/Sep/09 21:43,
New Feature,Patch Available,THRIFT-144,12404772,,Generated classes should implement Comparable,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,19/Sep/08 19:48,28/Aug/09 15:08,
Bug,Patch Available,THRIFT-527,12428832,,Corrupted tutorial file,,tomaszrup,Minor,Closed,Invalid,25/Jun/09 06:35,25/Jun/09 07:28,
Improvement,,THRIFT-512,12425986,,Implement TProtocol.setTransport(),,tjake,Minor,Closed,Invalid,21/May/09 03:24,22/May/09 02:09,
Bug,Patch Available,THRIFT-451,12422644,,ruby structs use lowercase enum while modules are capitalized,michaelstockton,michaelstockton,Minor,Closed,Fixed,12/Apr/09 01:49,13/Apr/09 18:16,
Bug,Patch Available,THRIFT-437,12422289,,fix benchmarking tools to require proper file names,michaelstockton,michaelstockton,Minor,Closed,Fixed,07/Apr/09 20:40,07/Apr/09 22:23,
Improvement,Patch Available,THRIFT-423,12421914,,-strict should turn omitted field ids into compile error,dreiss,bryanduxbury,Minor,Closed,Fixed,02/Apr/09 20:17,03/Apr/09 17:29,
Improvement,Patch Available,THRIFT-401,12419332,,ruby transport class read buffer very slow due to usage of slice!,tyler.kovacs,tyler.kovacs,Minor,Closed,Fixed,24/Mar/09 19:01,26/Mar/09 04:44,
Improvement,Patch Available,THRIFT-362,12416519,,Fix Python fastbinary.so build on Solaris,nicolast,nicolast,Minor,Closed,Fixed,10/Mar/09 11:37,24/Mar/09 16:46,
Bug,Patch Available,THRIFT-385,12417317,,64-bit integer and double types incorrectly serialized on 32-bit platforms,seliopou,seliopou,Minor,Closed,Fixed,19/Mar/09 19:56,24/Mar/09 16:14,
Improvement,Patch Available,THRIFT-398,12419269,,Remove unnecessary parens from generated type annotations,seliopou,seliopou,Minor,Closed,Fixed,24/Mar/09 03:30,24/Mar/09 14:57,
Improvement,Patch Available,THRIFT-357,12416160,,Buffer and Connection bloat in TNonBlockingServer,agiardullo,agiardullo,Minor,Closed,Fixed,04/Mar/09 23:35,19/Mar/09 03:55,
Improvement,Patch Available,THRIFT-265,12412469,,Buffer bloat in TNonblockingServer,erikfrey,erikfrey,Minor,Closed,Fixed,15/Jan/09 11:58,04/Mar/09 21:11,
Improvement,,THRIFT-296,12413655,,MetaData map should be accessible from TBase,,marz,Minor,Closed,Fixed,30/Jan/09 20:47,30/Jan/09 21:41,
Bug,Patch Available,THRIFT-268,12412528,,Python example is no longer valid,esteve,esteve,Minor,Closed,Fixed,15/Jan/09 21:00,15/Jan/09 22:14,
Bug,Patch Available,THRIFT-269,12412529,,Kevin's link points to the wrong site,esteve,esteve,Minor,Closed,Fixed,15/Jan/09 21:04,15/Jan/09 22:13,
Improvement,Patch Available,THRIFT-246,12411544,,Make #struct_fields part of the generated code rather than using reflection,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,31/Dec/08 22:40,06/Jan/09 01:34,
Bug,Patch Available,THRIFT-185,12407367,,Struct doesn't check if struct fields are of proper struct type when Thrift.type_checking is on,pkozikow,bryanduxbury,Minor,Closed,Fixed,28/Oct/08 17:38,13/Dec/08 02:39,
Sub-task,Patch Available,THRIFT-143,12404767,12404765,"If a required field is omitted on serialization, throw an exception",bryanduxbury,bryanduxbury,Minor,Closed,Fixed,19/Sep/08 18:24,11/Nov/08 05:47,
Improvement,Patch Available,THRIFT-183,12407250,,let non-root issues run fb303 status commands,,iholsman,Minor,Closed,Fixed,26/Oct/08 23:37,27/Oct/08 22:45,
New Feature,Patch Available,THRIFT-165,12406055,,Add some additional reflection features to Ruby generated code,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,09/Oct/08 00:19,16/Oct/08 19:16,
Improvement,Patch Available,THRIFT-112,12402641,,Initialize method is unnecessarily slow for structs with many optional fields,bryanduxbury,bryanduxbury,Minor,Closed,Fixed,19/Aug/08 16:08,26/Aug/08 01:26,
